mjd	boresight_ra	boresight_decl	rotation	band	exptime	seeing	sky	depth
61190.32444107247	272.27711831561584	-22.24530468044135	176.57851467597794	z	30.0	1.044886376364769	18.469745622919483	22.504961725017548
61190.32488969509	268.90866395812685	-22.467334788269238	180.8191408271623	z	30.0	1.0577696262741743	18.39588619501903	22.454343646099318
61190.325374028616	273.4658421282146	-19.633296706728732	167.85295526348932	z	30.0	1.0475333560867048	18.542525762466802	22.537103064072475
61190.325821950784	270.13893496869815	-19.88818123256121	173.2388313917327	z	30.0	1.0599479875318292	18.436042585552066	22.471324228225825
61190.32627038605	266.81240384416475	-20.045501907919697	177.06990100463136	z	30.0	1.0749196074189304	18.359778836682825	22.417317809934204
61190.32678561525	274.6376897199518	-17.02600790057745	159.9566024304471	z	30.0	1.0521626735644685	18.544256535870886	22.532607444469267
61190.32723637374	271.34461743575446	-17.312658665038875	166.07117859213642	z	30.0	1.0642282050934537	18.4794537517343	22.48746675293926
61190.32768420788	268.0575457607138	-17.49078752871129	170.6782594943782	z	30.0	1.0788759885304497	18.408359037767	22.436432991587868
61190.32813248572	264.77946097553365	-17.58704752017659	174.12429608970058	z	30.0	1.1823334965000116	18.286178057051806	22.275561377113963
61190.32863375189	272.52899163112716	-14.743077551383571	159.51605565042274	z	30.0	1.1537955398574473	18.51112741695279	22.414389186599553
61190.32908092938	269.27309761685916	-14.939419862343973	164.63701120807508	z	30.0	1.1693589833209455	18.410417080206205	22.34934450302333
61190.32952868283	266.03296887793965	-15.045638456970414	168.632919721962	z	30.0	1.1878754578871071	18.33436303890348	22.29329184342756
61190.32999433904	270.4629964708252	-12.394516808286854	159.0672480084456	z	30.0	1.1758324441753365	18.479953218671277	22.376318403849545
61190.3304417909	273.69520849412504	-12.180062165222255	153.6644995820803	z	30.0	1.1622191824571912	18.540924615264558	22.41996146341537
61190.33089448785	276.93832190005446	-11.81710438810239	147.12876424461675	z	30.0	1.1512919769533054	18.596856082061247	22.458423629730838
61190.33134350554	278.0696648804684	-9.201390148433129	142.10084028107798	z	30.0	1.116721555320197	18.620812163614772	22.502117460132304
61190.33179566965	274.84645596895683	-9.621868620128401	148.51940972416838	z	30.0	1.1278069469364551	18.537272225824545	22.449802444992354
61190.332243501565	271.6314964186522	-9.858079752282933	154.02471586183927	z	30.0	1.1422807727044741	18.473774171868484	22.40356359753555
61190.33402590897	266.4527586309942	-7.522153705285232	158.25131285451235	y	30.0	1.154655403761965	18.008902959833065	21.686386972091857
61190.334472593975	269.61153386049574	-7.444131509296808	154.2015626089579	y	30.0	1.1396273311075886	18.059531674342395	21.729477136685095
61190.33491882158	272.7829015988218	-7.3308439398471545	149.5128396178523	y	30.0	1.0356209627729513	18.133225706179218	21.8733974608196
61190.33536655129	275.9861692887416	-7.063359427114277	144.02823274053924	y	30.0	1.0238660042239973	18.188881141361996	21.91618840940076
61190.33581637004	273.92188404988093	-4.81209642623145	145.50004399970123	y	30.0	1.0455615336089967	18.13726510160065	21.86172596098755
61190.33626411415	277.1165389387154	-4.492206843783164	140.11315920706014	y	30.0	1.034345900039545	18.175890922922722	21.895545810589937
61190.33671054205	278.2342945038721	-1.8789495469802318	136.6949992215566	y	30.0	1.0461769700788657	18.17353389069914	21.878225306861303
61190.33715930642	280.28257407230313	-3.8511968153914236	134.2315843590998	y	30.0	1.027501300374385	18.220359950826424	21.92618807712683
